PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
268TonyT OlivaOlivaDH268‌‌‌,1975,MIN,131,455,46,123,10,0,13,58,41,45,0,1,.270,.344,.378,.722
268EddieE RosarioRosarioLF268‌‌‌,2020,MIN,57,210,31,54,7,0,13,42,19,34,3,1,.257,.316,.476,.792
268TonyT OlivaOlivaDH268‌‌‌,1974,MIN,127,459,43,131,16,2,13,57,27,31,0,1,.285,.325,.414,.739
268JasonJ CastroCastroC268‌‌‌,2019,MIN,79,237,39,55,9,0,13,30,33,88,0,0,.232,.332,.435,.767
268HarmonH KillebrewKillebrewDH268‌‌‌,1974,MIN,122,333,28,74,7,0,13,54,45,61,0,0,.222,.312,.360,.672
268PedroP MunozMunozLF268‌‌‌,1993,MIN,104,326,34,76,11,1,13,38,25,97,1,2,.233,.294,.393,.687
268ChuckC KnoblauchKnoblauch2B268‌‌‌,1996,MIN,153,578,140,197,35,14,13,72,98,74,45,14,.341,.448,.517,.965
268EddieE RosarioRosarioLF268‌‌‌,2015,MIN,122,453,60,121,18,15,13,50,15,118,11,6,.267,.289,.459,.748
268DaveD HollinsHollins3B268‌‌‌,1996,MIN,121,422,71,102,26,0,13,53,71,102,6,4,.242,.364,.396,.760
268ScottS StahoviakStahoviak1B268‌‌‌,1996,MIN,130,405,72,115,30,3,13,61,59,114,3,3,.284,.376,.469,.845
268ByronB BuxtonBuxtonCF268‌‌‌,2020,MIN,39,130,19,33,3,0,13,27,2,36,2,1,.254,.267,.577,.844
268MitchM GarverGarverC268‌‌‌,2021,MIN,68,207,29,53,15,0,13,34,31,71,1,1,.256,.358,.517,.875
268MattM LawtonLawtonRF268‌‌‌,2000,MIN,156,561,84,171,44,2,13,88,91,63,23,7,.305,.405,.460,.865
268RonR CoomerCoomer3B268‌‌‌,1997,MIN,140,523,63,156,30,2,13,85,22,91,4,3,.298,.324,.438,.762
268GooseG GoslinGoslinLF268‌‌‌,1927,WAS,148,581,96,194,37,15,13,120,50,28,21,6,.334,.392,.516,.908
268MiguelM SanóSanó1B268‌‌‌,2020,MIN,53,186,31,38,12,0,13,25,18,90,0,0,.204,.278,.478,.756
268TimT LaudnerLaudnerC268‌‌‌,1988,MIN,117,375,38,94,18,1,13,54,36,89,0,0,.251,.316,.408,.724
268JasonJ KubelKubelLF268‌‌‌,2007,MIN,128,418,49,114,31,2,13,65,41,79,5,0,.273,.335,.450,.785
268JoeJ MauerMauerC268‌‌‌,2006,MIN,140,521,86,181,36,4,13,84,79,54,8,3,.347,.429,.507,.936
268JakeJ CaveCaveCF268‌‌‌,2018,MIN,91,283,54,75,16,2,13,45,18,102,2,1,.265,.313,.473,.786
268GeeG WalkerWalkerLF268‌‌‌,1940,WAS,140,595,87,175,29,7,13,96,24,58,21,4,.294,.325,.432,.757
268JorgeJ PolancoPolancoSS268‌‌‌,2017,MIN,133,488,60,125,30,3,13,74,41,78,13,5,.256,.313,.410,.723
