0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
973DaleD SveumSveumX973‌‌‌,1999,PIT,49,71,7,15,5,1,3,13,7,28,0,0,.211,.278,.437,.715
973GeorgeG MetkovichMetkovichCF973‌‌‌,1951,PIT,120,423,51,124,21,3,3,40,28,23,3,2,.293,.338,.378,.716
973GusG SuhrSuhr1B973‌‌‌,1938,PIT,145,530,82,156,35,14,3,64,87,37,4,--,.294,.394,.430,.824
973BennyB DistefanoDistefanoRF973‌‌‌,1984,PIT,45,78,10,13,1,2,3,9,5,13,0,1,.167,.226,.346,.572
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
1001JoshJ HarrisonHarrisonX1001‌‌‌,2013,PIT,60,88,10,22,1,2,3,14,2,10,2,0,.250,.290,.409,.699
1001MichaelM McKenryMcKenryC1001‌‌‌,2013,PIT,41,115,9,25,6,0,3,14,5,24,0,0,.217,.262,.348,.610
1001JordyJ MercerMercerSS1001‌‌‌,2015,PIT,116,394,34,96,21,0,3,34,27,73,3,2,.244,.293,.320,.613
1001JoseJ TabataTabataRF1001‌‌‌,2012,PIT,103,333,43,81,20,3,3,16,29,58,8,12,.243,.315,.348,.663
1001JohnnyJ DickshotDickshotLF1001‌‌‌,1937,PIT,82,264,42,67,8,4,3,33,26,36,0,--,.254,.323,.348,.671
1001BillB BrubakerBrubaker3B1001‌‌‌,1938,PIT,45,112,18,33,5,0,3,19,9,14,2,--,.295,.347,.420,.767
1001JasonJ JaramilloJaramilloC1001‌‌‌,2009,PIT,63,206,20,52,14,0,3,26,17,33,1,0,.252,.309,.364,.673
1001AndyA LaRocheLaRoche3B1001‌‌‌,2008,PIT,49,164,11,25,4,0,3,12,14,30,2,0,.152,.227,.232,.459
1001SeanS RodríguezRodríguez3B1001‌‌‌,2017,PIT,39,95,12,16,1,0,3,5,8,38,0,0,.168,.255,.274,.529
1001JasonJ KendallKendallC1001‌‌‌,2002,PIT,145,545,59,154,25,3,3,44,49,29,15,8,.283,.350,.356,.706
1001GairG AllieAllieSS1001‌‌‌,1954,PIT,121,418,38,83,8,6,3,30,56,84,1,1,.199,.294,.268,.562
1001ChrisC DuffyDuffyCF1001‌‌‌,2007,PIT,70,241,31,60,11,3,3,22,21,43,13,4,.249,.313,.357,.670
1001ChrisC SnyderSnyderC1001‌‌‌,2011,PIT,34,96,13,26,3,0,3,17,17,23,0,1,.271,.376,.396,.772
1001CarlosC RiveraRivera1B1001‌‌‌,2003,PIT,78,95,12,21,5,0,3,10,8,28,0,0,.221,.283,.368,.651
1001RyanR ChurchChurchRF1001‌‌‌,2010,PIT,69,170,16,31,11,1,3,18,12,46,1,0,.182,.240,.312,.552
